subject,condition,replication,leg,joint,time,angle
6,3,4,2,3,17,22.72948276
6,3,4,2,3,18,21.56301006
6,3,4,2,3,19,20.42308478
6,3,4,2,3,20,19.31227324
6,3,4,2,3,21,18.21471879
6,3,4,2,3,22,17.09928106
6,3,4,2,3,23,15.92772111
6,3,4,2,3,24,14.6657188
6,3,4,2,3,25,13.29390003
6,3,4,2,3,26,11.81706551
6,3,4,2,3,27,10.27095294
6,3,4,2,3,28,8.723172646
6,3,4,2,3,29,7.26424102
6,3,4,2,3,30,5.986597817
6,3,4,2,3,31,4.957463609
6,3,4,2,3,32,4.197150042
6,3,4,2,3,33,3.673676874
6,3,4,2,3,34,3.315393581
6,3,4,2,3,35,3.035136656
6,3,4,2,3,36,2.755377117
6,3,4,2,3,37,2.425231036
6,3,4,2,3,38,2.024987226
6,3,4,2,3,39,1.560142799
6,3,4,2,3,40,1.050625477
6,3,4,2,3,41,0.520248518
6,3,4,2,3,42,-0.010862331
6,3,4,2,3,43,-0.530413568
6,3,4,2,3,44,-1.034500243
6,3,4,2,3,45,-1.52462516
6,3,4,2,3,46,-2.002343983
6,3,4,2,3,47,-2.464780231
6,3,4,2,3,48,-2.904331302
6,3,4,2,3,49,-3.313297381
6,3,4,2,3,50,-3.690584412
6,3,4,2,3,51,-4.045441474
6,3,4,2,3,52,-4.394440661
6,3,4,2,3,53,-4.750846481
6,3,4,2,3,54,-5.110039273
6,3,4,2,3,55,-5.437458806
6,3,4,2,3,56,-5.667216992
6,3,4,2,3,57,-5.714451093
6,3,4,2,3,58,-5.498158922
6,3,4,2,3,59,-4.964403264
6,3,4,2,3,60,-4.100956479
6,3,4,2,3,61,-2.938459974
6,3,4,2,3,62,-1.540447796
6,3,4,2,3,63,0.01393255
6,3,4,2,3,64,1.649308542
6,3,4,2,3,65,3.310588307
6,3,4,2,3,66,4.971303351
6,3,4,2,3,67,6.631178344
6,3,4,2,3,68,8.303971105
6,3,4,2,3,69,10.00153625
6,3,4,2,3,70,11.72238863
6,3,4,2,3,71,13.4506219
6,3,4,2,3,72,15.16312567
6,3,4,2,3,73,16.83798134
6,3,4,2,3,74,18.45849518
6,3,4,2,3,75,20.01293208
6,3,4,2,3,76,21.49256373
6,3,4,2,3,77,22.89024252
6,3,4,2,3,78,24.19997134
6,3,4,2,3,79,25.41740331
6,3,4,2,3,80,26.54143347
6,3,4,2,3,81,27.57584704
6,3,4,2,3,82,28.52885157
6,3,4,2,3,83,29.41004858
6,3,4,2,3,84,30.22700789
6,3,4,2,3,85,30.98352566
6,3,4,2,3,86,31.67964502
6,3,4,2,3,87,32.31198159
6,3,4,2,3,88,32.87294498
6,3,4,2,3,89,33.34852113
6,3,4,2,3,90,33.71559353
6,3,4,2,3,91,33.94143782
6,3,4,2,3,92,33.98830401
6,3,4,2,3,93,33.82430252
6,3,4,2,3,94,33.43763414
6,3,4,2,3,95,32.84823651
6,3,4,2,3,96,32.11093123
6,3,4,2,3,97,31.30750632
6,3,4,2,3,98,30.52932583
6,3,4,2,3,99,29.85571301
6,3,4,2,3,100,29.33513496
6,3,5,1,1,0,2.311732763
6,3,5,1,1,1,1.531907189
6,3,5,1,1,2,0.425535379
6,3,5,1,1,3,-0.854697487
6,3,5,1,1,4,-2.066672986
6,3,5,1,1,5,-2.953400757
6,3,5,1,1,6,-3.323326109
6,3,5,1,1,7,-3.103402003
6,3,5,1,1,8,-2.347354448
6,3,5,1,1,9,-1.206872926
6,3,5,1,1,10,0.120272759
6,3,5,1,1,11,1.445495656
6,3,5,1,1,12,2.630984477
6,3,5,1,1,13,3.606543315
6,3,5,1,1,14,4.363312234
6,3,5,1,1,15,4.933041546
6,3,5,1,1,16,5.364672276
6,3,5,1,1,17,5.706749784
6,3,5,1,1,18,5.998056281
6,3,5,1,1,19,6.264688416
6,3,5,1,1,20,6.520385296
6,3,5,1,1,21,6.767710745
6,3,5,1,1,22,6.999740374
6,3,5,1,1,23,7.203825872
6,3,5,1,1,24,7.367025827
6,3,5,1,1,25,7.480990166
6,3,5,1,1,26,7.544515206
6,3,5,1,1,27,7.564537178
6,3,5,1,1,28,7.556939827
6,3,5,1,1,29,7.546929002
6,3,5,1,1,30,7.566327203
6,3,5,1,1,31,7.645936472
6,3,5,1,1,32,7.805490302
6,3,5,1,1,33,8.046815212
6,3,5,1,1,34,8.353685386
6,3,5,1,1,35,8.69739536
6,3,5,1,1,36,9.04541793
6,3,5,1,1,37,9.370298634
6,3,5,1,1,38,9.656251637
6,3,5,1,1,39,9.901639189
6,3,5,1,1,40,10.11777174
6,3,5,1,1,41,10.32513673
6,3,5,1,1,42,10.5474241
6,3,5,1,1,43,10.80321034
6,3,5,1,1,44,11.09827943
6,3,5,1,1,45,11.42263859
6,3,5,1,1,46,11.75419042
6,3,5,1,1,47,12.06660004
6,3,5,1,1,48,12.33790725
6,3,5,1,1,49,12.55586355
6,3,5,1,1,50,12.71648655
6,3,5,1,1,51,12.81495055
6,3,5,1,1,52,12.83438395
6,3,5,1,1,53,12.74056047
6,3,5,1,1,54,12.48577295
6,3,5,1,1,55,12.01802443
6,3,5,1,1,56,11.2894357
6,3,5,1,1,57,10.25967662
6,3,5,1,1,58,8.89435536
6,3,5,1,1,59,7.161842699
6,3,5,1,1,60,5.034542263
6,3,5,1,1,61,2.502427644
6,3,5,1,1,62,-0.395457516
6,3,5,1,1,63,-3.526725986
6,3,5,1,1,64,-6.636574679
6,3,5,1,1,65,-9.370492796
6,3,5,1,1,66,-11.36533429
6,3,5,1,1,67,-12.36817039
6,3,5,1,1,68,-12.32081449
6,3,5,1,1,69,-11.3697237
6,3,5,1,1,70,-9.810705785
6,3,5,1,1,71,-7.994263428
6,3,5,1,1,72,-6.229938456
6,3,5,1,1,73,-4.719113166
6,3,5,1,1,74,-3.535900076
6,3,5,1,1,75,-2.650374057
6,3,5,1,1,76,-1.977259744
6,3,5,1,1,77,-1.424139363
6,3,5,1,1,78,-0.921586791
6,3,5,1,1,79,-0.428511901
6,3,5,1,1,80,0.07821892
6,3,5,1,1,81,0.615096539
6,3,5,1,1,82,1.193158637
6,3,5,1,1,83,1.80862495
6,3,5,1,1,84,2.431322774
6,3,5,1,1,85,3.001867628
6,3,5,1,1,86,3.445052163
6,3,5,1,1,87,3.695253183
6,3,5,1,1,88,3.72230801
6,3,5,1,1,89,3.544778048
6,3,5,1,1,90,3.224742756
6,3,5,1,1,91,2.84534702
6,3,5,1,1,92,2.483020856
6,3,5,1,1,93,2.188133827
6,3,5,1,1,94,1.983030929
6,3,5,1,1,95,1.87435137
6,3,5,1,1,96,1.86894871
6,3,5,1,1,97,1.980623383
6,3,5,1,1,98,2.221484071
6,3,5,1,1,99,2.581446774
6,3,5,1,1,100,3.00806316
6,3,5,1,2,0,6.586815683
6,3,5,1,2,1,6.841165395
6,3,5,1,2,2,7.428669277
6,3,5,1,2,3,8.266353102
6,3,5,1,2,4,9.320142863
6,3,5,1,2,5,10.59623334
6,3,5,1,2,6,12.10886925
6,3,5,1,2,7,13.84228134
6,3,5,1,2,8,15.72716351
6,3,5,1,2,9,17.64228198
6,3,5,1,2,10,19.43981189
6,3,5,1,2,11,20.98163836
6,3,5,1,2,12,22.17154325
6,3,5,1,2,13,22.97170754
6,3,5,1,2,14,23.40113803
6,3,5,1,2,15,23.51935326
6,3,5,1,2,16,23.40310776
6,3,5,1,2,17,23.12498491
6,3,5,1,2,18,22.74053594
6,3,5,1,2,19,22.28632901
6,3,5,1,2,20,21.78574493
6,3,5,1,2,21,21.2560449
6,3,5,1,2,22,20.71189525
6,3,5,1,2,23,20.16496545
6,3,5,1,2,24,19.62152595
6,3,5,1,2,25,19.08016561
6,3,5,1,2,26,18.53145841
6,3,5,1,2,27,17.96059718
6,3,5,1,2,28,17.35342119
6,3,5,1,2,29,16.70427243
6,3,5,1,2,30,16.02276942
6,3,5,1,2,31,15.3356845
6,3,5,1,2,32,14.68205923
6,3,5,1,2,33,14.10223654
6,3,5,1,2,34,13.62547412
6,3,5,1,2,35,13.26085517
6,3,5,1,2,36,12.99447136
6,3,5,1,2,37,12.79209778
6,3,5,1,2,38,12.60629686
6,3,5,1,2,39,12.38713081
6,3,5,1,2,40,12.09678757
6,3,5,1,2,41,11.72536351
6,3,5,1,2,42,11.30071322
6,3,5,1,2,43,10.88400548
6,3,5,1,2,44,10.55154323
6,3,5,1,2,45,10.37237419
6,3,5,1,2,46,10.3921863
6,3,5,1,2,47,10.6266483
6,3,5,1,2,48,11.06285614
6,3,5,1,2,49,11.66693707
6,3,5,1,2,50,12.39616665
6,3,5,1,2,51,13.2134988
6,3,5,1,2,52,14.10183976
6,3,5,1,2,53,15.07543381
6,3,5,1,2,54,16.1842299
6,3,5,1,2,55,17.50785543
6,3,5,1,2,56,19.13827106
6,3,5,1,2,57,21.15639937
6,3,5,1,2,58,23.60957522
6,3,5,1,2,59,26.49717714
6,3,5,1,2,60,29.76841788
6,3,5,1,2,61,33.33517195
6,3,5,1,2,62,37.09507266
6,3,5,1,2,63,40.95464256
6,3,5,1,2,64,44.84070815
6,3,5,1,2,65,48.69750821
6,3,5,1,2,66,52.47387059
6,3,5,1,2,67,56.10878885
6,3,5,1,2,68,59.52348907
6,3,5,1,2,69,62.62513165
6,3,5,1,2,70,65.31962191
6,3,5,1,2,71,67.52651048
6,3,5,1,2,72,69.1890211
6,3,5,1,2,73,70.27676895
6,3,5,1,2,74,70.78262353
6,3,5,1,2,75,70.71715844
6,3,5,1,2,76,70.10231624
6,3,5,1,2,77,68.9659368
6,3,5,1,2,78,67.33874395
6,3,5,1,2,79,65.25565669
6,3,5,1,2,80,62.76160554
6,3,5,1,2,81,59.91864526
6,3,5,1,2,82,56.80873546
6,3,5,1,2,83,53.52778508
6,3,5,1,2,84,50.1712122
6,3,5,1,2,85,46.81685054
6,3,5,1,2,86,43.512793
6,3,5,1,2,87,40.27484903
6,3,5,1,2,88,37.09318648
6,3,5,1,2,89,33.94538363
6,3,5,1,2,90,30.81130098
6,3,5,1,2,91,27.68514125
6,3,5,1,2,92,24.58066665
6,3,5,1,2,93,21.5302589
6,3,5,1,2,94,18.5825093
6,3,5,1,2,95,15.80336375
6,3,5,1,2,96,13.27969761
6,3,5,1,2,97,11.11831118
6,3,5,1,2,98,9.431749347
6,3,5,1,2,99,8.30781867
6,3,5,1,2,100,7.772294485
6,3,5,1,3,0,25.69839654
6,3,5,1,3,1,25.4909354
6,3,5,1,3,2,25.20099445
6,3,5,1,3,3,24.8406141
6,3,5,1,3,4,24.45894784
6,3,5,1,3,5,24.11835467
6,3,5,1,3,6,23.86329709
6,3,5,1,3,7,23.69633111
6,3,5,1,3,8,23.57308036
6,3,5,1,3,9,23.41638565
6,3,5,1,3,10,23.14208059
6,3,5,1,3,11,22.68468808
6,3,5,1,3,12,22.01474192
6,3,5,1,3,13,21.14314919
6,3,5,1,3,14,20.11394215
6,3,5,1,3,15,18.98892506
6,3,5,1,3,16,17.82975255
6,3,5,1,3,17,16.68315655
6,3,5,1,3,18,15.57472133
6,3,5,1,3,19,14.51254801
6,3,5,1,3,20,13.49628147
6,3,5,1,3,21,12.52401925
6,3,5,1,3,22,11.59383646
6,3,5,1,3,23,10.70189072
6,3,5,1,3,24,9.840059958
6,3,5,1,3,25,8.994638868
6,3,5,1,3,26,8.147317612
6,3,5,1,3,27,7.279789295
6,3,5,1,3,28,6.381940989
6,3,5,1,3,29,5.459407607
6,3,5,1,3,30,4.535230713
6,3,5,1,3,31,3.643896788
6,3,5,1,3,32,2.821125317
6,3,5,1,3,33,2.093699047
6,3,5,1,3,34,1.472725597
6,3,5,1,3,35,0.951020193
6,3,5,1,3,36,0.504031786
6,3,5,1,3,37,0.092935607
6,3,5,1,3,38,-0.329743565
6,3,5,1,3,39,-0.811206491
6,3,5,1,3,40,-1.386099629
6,3,5,1,3,41,-2.064994519
6,3,5,1,3,42,-2.830045194
6,3,5,1,3,43,-3.641687315
6,3,5,1,3,44,-4.452096533
6,3,5,1,3,45,-5.218479891
6,3,5,1,3,46,-5.912127379
6,3,5,1,3,47,-6.52298104
6,3,5,1,3,48,-7.059695451
6,3,5,1,3,49,-7.544769727
6,3,5,1,3,50,-8.005001867
6,3,5,1,3,51,-8.459414064
6,3,5,1,3,52,-8.908737745
6,3,5,1,3,53,-9.329774253
6,3,5,1,3,54,-9.675649918
6,3,5,1,3,55,-9.881395686
6,3,5,1,3,56,-9.874803345
6,3,5,1,3,57,-9.590553586
6,3,5,1,3,58,-8.984504538
6,3,5,1,3,59,-8.043790966
6,3,5,1,3,60,-6.790201201
6,3,5,1,3,61,-5.274646094
6,3,5,1,3,62,-3.563740615
6,3,5,1,3,63,-1.721801431
6,3,5,1,3,64,0.203768262
6,3,5,1,3,65,2.187045275
6,3,5,1,3,66,4.217387586
6,3,5,1,3,67,6.289110318
6,3,5,1,3,68,8.393159822
6,3,5,1,3,69,10.51336933
6,3,5,1,3,70,12.62661494
6,3,5,1,3,71,14.70582681
6,3,5,1,3,72,16.72417372
6,3,5,1,3,73,18.65881967
6,3,5,1,3,74,20.49357007
6,3,5,1,3,75,22.22082328
6,3,5,1,3,76,23.84182756
6,3,5,1,3,77,25.36306621
6,3,5,1,3,78,26.78852782
6,3,5,1,3,79,28.11227262
6,3,5,1,3,80,29.31650069
6,3,5,1,3,81,30.37712367
6,3,5,1,3,82,31.2735391
6,3,5,1,3,83,31.99707053
6,3,5,1,3,84,32.55316915
6,3,5,1,3,85,32.95683713
6,3,5,1,3,86,33.22412215
6,3,5,1,3,87,33.36486329
6,3,5,1,3,88,33.38046728
6,3,5,1,3,89,33.2675402
6,3,5,1,3,90,33.02440881
6,3,5,1,3,91,32.65673697
6,3,5,1,3,92,32.18011362
6,3,5,1,3,93,31.62033461
6,3,5,1,3,94,31.01249059
6,3,5,1,3,95,30.39902803
6,3,5,1,3,96,29.825605
6,3,5,1,3,97,29.334519
6,3,5,1,3,98,28.95614552
6,3,5,1,3,99,28.69947821
6,3,5,1,3,100,28.54382948
6,3,5,2,1,0,0.418994132
6,3,5,2,1,1,0.185381122
6,3,5,2,1,2,-0.298746062
6,3,5,2,1,3,-0.95655229
6,3,5,2,1,4,-1.679914603
6,3,5,2,1,5,-2.354102686
6,3,5,2,1,6,-2.876454501
6,3,5,2,1,7,-3.176136176
6,3,5,2,1,8,-3.234611605
6,3,5,2,1,9,-3.091572381
6,3,5,2,1,10,-2.822896527
6,3,5,2,1,11,-2.501358816
6,3,5,2,1,12,-2.167193298
6,3,5,2,1,13,-1.825537403
6,3,5,2,1,14,-1.462440267
6,3,5,2,1,15,-1.062112436
6,3,5,2,1,16,-0.616402886
6,3,5,2,1,17,-0.129151546
6,3,5,2,1,18,0.380390237
6,3,5,2,1,19,0.875716096
6,3,5,2,1,20,1.305535646
6,3,5,2,1,21,1.612079605
6,3,5,2,1,22,1.745255662
6,3,5,2,1,23,1.680826468
6,3,5,2,1,24,1.438446405
6,3,5,2,1,25,1.090134902
6,3,5,2,1,26,0.747429038
6,3,5,2,1,27,0.527621527
6,3,5,2,1,28,0.512947532
6,3,5,2,1,29,0.720243951
6,3,5,2,1,30,1.092728275
6,3,5,2,1,31,1.52010943
6,3,5,2,1,32,1.88510404
6,3,5,2,1,33,2.114802349
6,3,5,2,1,34,2.204036995
6,3,5,2,1,35,2.195342316
6,3,5,2,1,36,2.140257189
6,3,5,2,1,37,2.076404224
6,3,5,2,1,38,2.026893587
6,3,5,2,1,39,2.006791384
6,3,5,2,1,40,2.024417715
6,3,5,2,1,41,2.078828388
6,3,5,2,1,42,2.161512664
6,3,5,2,1,43,2.263770175
6,3,5,2,1,44,2.381783572
6,3,5,2,1,45,2.513536907
6,3,5,2,1,46,2.652499587
6,3,5,2,1,47,2.786207719
6,3,5,2,1,48,2.901275524
6,3,5,2,1,49,2.989932951
6,3,5,2,1,50,3.05345143
6,3,5,2,1,51,3.100508655
6,3,5,2,1,52,3.141688755
6,3,5,2,1,53,3.184205836
6,3,5,2,1,54,3.229613427
6,3,5,2,1,55,3.272918679
6,3,5,2,1,56,3.299826271
6,3,5,2,1,57,3.282371262
6,3,5,2,1,58,3.177260875
6,3,5,2,1,59,2.931765965
6,3,5,2,1,60,2.498509293
6,3,5,2,1,61,1.855340564
6,3,5,2,1,62,1.022732084
6,3,5,2,1,63,0.072204383
6,3,5,2,1,64,-0.880518264
6,3,5,2,1,65,-1.702703993
6,3,5,2,1,66,-2.286686375
6,3,5,2,1,67,-2.588339899
6,3,5,2,1,68,-2.638961669
6,3,5,2,1,69,-2.523655298
6,3,5,2,1,70,-2.340307972
6,3,5,2,1,71,-2.162563937
6,3,5,2,1,72,-2.023060455
6,3,5,2,1,73,-1.916746097
6,3,5,2,1,74,-1.815534388
6,3,5,2,1,75,-1.685287644
6,3,5,2,1,76,-1.500361997
6,3,5,2,1,77,-1.252681536
6,3,5,2,1,78,-0.952377666
6,3,5,2,1,79,-0.621456157
6,3,5,2,1,80,-0.286088445
6,3,5,2,1,81,0.02780105
6,3,5,2,1,82,0.296093243
6,3,5,2,1,83,0.49849686
6,3,5,2,1,84,0.622793259
6,3,5,2,1,85,0.669894421
6,3,5,2,1,86,0.656711111
6,3,5,2,1,87,0.613650803
6,3,5,2,1,88,0.574388227
6,3,5,2,1,89,0.559470227
6,3,5,2,1,90,0.561244958
6,3,5,2,1,91,0.541895595
6,3,5,2,1,92,0.452629438
6,3,5,2,1,93,0.269996807
6,3,5,2,1,94,0.026692043
6,3,5,2,1,95,-0.191182364
6,3,5,2,1,96,-0.28700716
6,3,5,2,1,97,-0.213484288
6,3,5,2,1,98,-0.01034686
6,3,5,2,1,99,0.204486003
6,3,5,2,1,100,0.285713595
6,3,5,2,2,0,9.505627629
6,3,5,2,2,1,9.258765268
6,3,5,2,2,2,9.607689712
6,3,5,2,2,3,10.37705667
6,3,5,2,2,4,11.41119086
6,3,5,2,2,5,12.6122314
6,3,5,2,2,6,13.94050521
6,3,5,2,2,7,15.38249818
6,3,5,2,2,8,16.90877074
6,3,5,2,2,9,18.44850839
6,3,5,2,2,10,19.89644679
6,3,5,2,2,11,21.14579341
6,3,5,2,2,12,22.12508534
6,3,5,2,2,13,22.81546427
6,3,5,2,2,14,23.24262419
6,3,5,2,2,15,23.45416333
6,3,5,2,2,16,23.49631382
6,3,5,2,2,17,23.39770578
6,3,5,2,2,18,23.161972
6,3,5,2,2,19,22.76910091
6,3,5,2,2,20,22.18311503
6,3,5,2,2,21,21.36309264
6,3,5,2,2,22,20.27611461
6,3,5,2,2,23,18.91227067
6,3,5,2,2,24,17.30208966
6,3,5,2,2,25,15.53205497
6,3,5,2,2,26,13.74583466
6,3,5,2,2,27,12.12052707
6,3,5,2,2,28,10.81974147
6,3,5,2,2,29,9.942848088
6,3,5,2,2,30,9.496014261
6,3,5,2,2,31,9.398742459
6,3,5,2,2,32,9.521108738
6,3,5,2,2,33,9.730455269
6,3,5,2,2,34,9.926590774
6,3,5,2,2,35,10.05526109
6,3,5,2,2,36,10.10373914
6,3,5,2,2,37,10.08887717
6,3,5,2,2,38,10.04327849
6,3,5,2,2,39,10.00136803
6,3,5,2,2,40,9.987736279
6,3,5,2,2,41,10.01206508
6,3,5,2,2,42,10.07376996
6,3,5,2,2,43,10.17148868
6,3,5,2,2,44,10.30759282
6,3,5,2,2,45,10.48404973
6,3,5,2,2,46,10.69737523
6,3,5,2,2,47,10.94081921
6,3,5,2,2,48,11.2117824
6,3,5,2,2,49,11.51624661
6,3,5,2,2,50,11.86706473
6,3,5,2,2,51,12.27925716
6,3,5,2,2,52,12.7677025
6,3,5,2,2,53,13.35035759
6,3,5,2,2,54,14.05508136
6,3,5,2,2,55,14.92415942
6,3,5,2,2,56,16.01207423
6,3,5,2,2,57,17.3771334
6,3,5,2,2,58,19.07148725
6,3,5,2,2,59,21.13369242
6,3,5,2,2,60,23.58288712
6,3,5,2,2,61,26.41125763
6,3,5,2,2,62,29.57620468
6,3,5,2,2,63,32.99883943
6,3,5,2,2,64,36.57330488
6,3,5,2,2,65,40.18299203
6,3,5,2,2,66,43.71516551
6,3,5,2,2,67,47.07033802
6,3,5,2,2,68,50.16794852
6,3,5,2,2,69,52.95001691
6,3,5,2,2,70,55.3813372
6,3,5,2,2,71,57.444614
6,3,5,2,2,72,59.13311119
6,3,5,2,2,73,60.44536834
6,3,5,2,2,74,61.38434938
6,3,5,2,2,75,61.95934061
6,3,5,2,2,76,62.18641393
6,3,5,2,2,77,62.08551287
6,3,5,2,2,78,61.6766118
6,3,5,2,2,79,60.97816976
6,3,5,2,2,80,60.00791937
6,3,5,2,2,81,58.78381943
6,3,5,2,2,82,57.32370013
6,3,5,2,2,83,55.64443657
6,3,5,2,2,84,53.76269826
6,3,5,2,2,85,51.69755726
6,3,5,2,2,86,49.47282375
6,3,5,2,2,87,47.11636213
6,3,5,2,2,88,44.65345469
6,3,5,2,2,89,42.09385349
6,3,5,2,2,90,39.4190091
6,3,5,2,2,91,36.58178053
6,3,5,2,2,92,33.526883
6,3,5,2,2,93,30.22975194
6,3,5,2,2,94,26.73808206
6,3,5,2,2,95,23.1927393
6,3,5,2,2,96,19.81070826
6,3,5,2,2,97,16.82955404
6,3,5,2,2,98,14.43921692
6,3,5,2,2,99,12.73511455
6,3,5,2,2,100,11.71091895
6,3,5,2,3,0,29.18195093
6,3,5,2,3,1,28.86428106
6,3,5,2,3,2,28.67064563
6,3,5,2,3,3,28.54053241
6,3,5,2,3,4,28.42835424
6,3,5,2,3,5,28.31758729
6,3,5,2,3,6,28.21234852
6,3,5,2,3,7,28.11353937
6,3,5,2,3,8,27.99618773
6,3,5,2,3,9,27.80454438
6,3,5,2,3,10,27.46920314
6,3,5,2,3,11,26.93490931
6,3,5,2,3,12,26.18291218
6,3,5,2,3,13,25.23752757
6,3,5,2,3,14,24.15726199
6,3,5,2,3,15,23.01515227
6,3,5,2,3,16,21.8750087
6,3,5,2,3,17,20.77277518
6,3,5,2,3,18,19.71032589
6,3,5,2,3,19,18.66250837
6,3,5,2,3,20,17.59047633
6,3,5,2,3,21,16.45421557
6,3,5,2,3,22,15.22223434
6,3,5,2,3,23,13.87974891
6,3,5,2,3,24,12.43668465
6,3,5,2,3,25,10.93469524
6,3,5,2,3,26,9.448385693
6,3,5,2,3,27,8.074234788
6,3,5,2,3,28,6.904886646
6,3,5,2,3,29,5.997783267
6,3,5,2,3,30,5.354812833
6,3,5,2,3,31,4.923773359
6,3,5,2,3,32,4.620017715
6,3,5,2,3,33,4.355373161
6,3,5,2,3,34,4.061184674
6,3,5,2,3,35,3.69856145
6,3,5,2,3,36,3.256908743
6,3,5,2,3,37,2.746504582
6,3,5,2,3,38,2.189442177
6,3,5,2,3,39,1.610763137
6,3,5,2,3,40,1.030897598
6,3,5,2,3,41,0.461697476
6,3,5,2,3,42,-0.091878999
6,3,5,2,3,43,-0.627123134
6,3,5,2,3,44,-1.141495714
6,3,5,2,3,45,-1.635066125
6,3,5,2,3,46,-2.113404305
6,3,5,2,3,47,-2.586533916
6,3,5,2,3,48,-3.064603233
6,3,5,2,3,49,-3.554482263
6,3,5,2,3,50,-4.059161599
6,3,5,2,3,51,-4.577667379
6,3,5,2,3,52,-5.101602324
6,3,5,2,3,53,-5.608370393
6,3,5,2,3,54,-6.057033233
6,3,5,2,3,55,-6.393493905
6,3,5,2,3,56,-6.564553136
6,3,5,2,3,57,-6.533154002
6,3,5,2,3,58,-6.285212563
6,3,5,2,3,59,-5.824204752
6,3,5,2,3,60,-5.158766675
6,3,5,2,3,61,-4.293059301
6,3,5,2,3,62,-3.226927064
6,3,5,2,3,63,-1.964905774
6,3,5,2,3,64,-0.52694314
6,3,5,2,3,65,1.047934818
6,3,5,2,3,66,2.70868643
6,3,5,2,3,67,4.407196758
6,3,5,2,3,68,6.112806824
6,3,5,2,3,69,7.816899795
6,3,5,2,3,70,9.52458654
6,3,5,2,3,71,11.2401733
6,3,5,2,3,72,12.95741645
6,3,5,2,3,73,14.65989185
6,3,5,2,3,74,16.32943542
6,3,5,2,3,75,17.95557626
6,3,5,2,3,76,19.53896924
6,3,5,2,3,77,21.0867255
6,3,5,2,3,78,22.60395055
6,3,5,2,3,79,24.08822635
6,3,5,2,3,80,25.52994361
6,3,5,2,3,81,26.9166208
6,3,5,2,3,82,28.23724104
6,3,5,2,3,83,29.48393999
6,3,5,2,3,84,30.65095518
6,3,5,2,3,85,31.7324684
6,3,5,2,3,86,32.72013029
6,3,5,2,3,87,33.60025919
6,3,5,2,3,88,34.351284
6,3,5,2,3,89,34.9425687
6,3,5,2,3,90,35.33663776
6,3,5,2,3,91,35.49661646
6,3,5,2,3,92,35.39753287
6,3,5,2,3,93,35.03782515
6,3,5,2,3,94,34.44695902
6,3,5,2,3,95,33.68568213
6,3,5,2,3,96,32.83636614
6,3,5,2,3,97,31.98419999
6,3,5,2,3,98,31.19663677
6,3,5,2,3,99,30.51072529
6,3,5,2,3,100,29.9337512
6,3,6,1,1,0,3.166926641
6,3,6,1,1,1,3.515432439
6,3,6,1,1,2,3.641408592
6,3,6,1,1,3,3.420157325
6,3,6,1,1,4,2.784308789
6,3,6,1,1,5,1.758036267
6,3,6,1,1,6,0.469856195
6,3,6,1,1,7,-0.865337681
6,3,6,1,1,8,-1.999135238
6,3,6,1,1,9,-2.721260427
6,3,6,1,1,10,-2.922355718
6,3,6,1,1,11,-2.618387216
6,3,6,1,1,12,-1.930758137
6,3,6,1,1,13,-1.033288656
6,3,6,1,1,14,-0.092055891
6,3,6,1,1,15,0.779114666
6,3,6,1,1,16,1.532635376
6,3,6,1,1,17,2.174008661
6,3,6,1,1,18,2.734844306
6,3,6,1,1,19,3.247612396
6,3,6,1,1,20,3.730182072
6,3,6,1,1,21,4.182297545
6,3,6,1,1,22,4.591917171
6,3,6,1,1,23,4.946662275
6,3,6,1,1,24,5.243531155
6,3,6,1,1,25,5.492345246
6,3,6,1,1,26,5.71222708
6,3,6,1,1,27,5.924091285
6,3,6,1,1,28,6.143049978
6,3,6,1,1,29,6.374192206
6,3,6,1,1,30,6.613026502
6,3,6,1,1,31,6.850029048
6,3,6,1,1,32,7.076559363
6,3,6,1,1,33,7.28919937
6,3,6,1,1,34,7.491362451
6,3,6,1,1,35,7.692829561
6,3,6,1,1,36,7.907318906
6,3,6,1,1,37,8.147788033
6,3,6,1,1,38,8.420463847
6,3,6,1,1,39,8.720847883
6,3,6,1,1,40,9.034818237
6,3,6,1,1,41,9.344554821
6,3,6,1,1,42,9.635607999
6,3,6,1,1,43,9.90145908
6,3,6,1,1,44,10.14502042
6,3,6,1,1,45,10.37849776
6,3,6,1,1,46,10.62107355
6,3,6,1,1,47,10.89224071
6,3,6,1,1,48,11.20281965
6,3,6,1,1,49,11.54888881
6,3,6,1,1,50,11.91169951
6,3,6,1,1,51,12.26196908
6,3,6,1,1,52,12.56627452
6,3,6,1,1,53,12.79373593
6,3,6,1,1,54,12.92125587
6,3,6,1,1,55,12.93407176
6,3,6,1,1,56,12.82030032
6,3,6,1,1,57,12.56230814
6,3,6,1,1,58,12.13069449
6,3,6,1,1,59,11.48360097
6,3,6,1,1,60,10.57024263
6,3,6,1,1,61,9.336182122
6,3,6,1,1,62,7.729694943
6,3,6,1,1,63,5.710150708
6,3,6,1,1,64,3.262051397
6,3,6,1,1,65,0.418991027
6,3,6,1,1,66,-2.703183814
6,3,6,1,1,67,-5.878716638
6,3,6,1,1,68,-8.781940199
6,3,6,1,1,69,-11.05553268
6,3,6,1,1,70,-12.42012907
6,3,6,1,1,71,-12.76722587
6,3,6,1,1,72,-12.19166467
6,3,6,1,1,73,-10.95257994
6,3,6,1,1,74,-9.387501764
6,3,6,1,1,75,-7.809983803
6,3,6,1,1,76,-6.429913717
6,3,6,1,1,77,-5.321400905
